id,prediction
NiCuAgBaF6,1.0337967
BeNaRbHgBr6,2.6600752
Ag2CaCrBr6,0.11528969
LiScCsHgCl6,3.4976587
MgFeCsTlBr6,1.7312864
CuPtSnTlBr6,0.3193779
BeAgRbEuCl6,2.4855027
Sr2RbAgF6,1.5925846
NaCuBeRbCl6,1.6049845
RbHgBeNaI6,0.4105867
SnCsBeAuI6,0.097740054
RbCsSrBaBr6,4.309726
Mg2LiHgF6,0.9974345
MgCuNaSrBr6,2.8656478
NaScCu2Cl6,0.13668501
SnTlRbBaI6,1.8495729
BeTlMgHgCl6,2.1513772
MgAgCaCuBr6,0.77504784
CrTlCaCsBr6,1.7074121
CsDyRb2Cl6,3.1158483
MnFeRbAgF6,0.3318057
NiCsFeAgCl6,0.021108508
CsPbPdTlF6,0.11354369
MgSrAuTlCl6,1.9904624
RbCdF3,1.8891218
Rb2CdHgF6,0.5657576
Zn2LiNaI6,1.4722536
AgTlSbHgF6,1.3022826
BeRbCaCuF6,0.8199471
CrCsLiSrF6,5.0097933
MgAgNaPtF6,0.45995325
MgAuRbSrI6,1.5128582
RbSrCl3,2.9210942
AlAgLiNaCl6,2.7919586
LiSrRbCdI6,2.3725545
CdCsZnRbBr6,2.60177
BeTlSrAuI6,2.516996
NaPtCaCuF6,0.8765663
NaPtLiCoCl6,0.028042257
Ag2NiPtBr6,0.11487007
NiTlTiCsBr6,1.9788
NaAuCd2Cl6,1.0948358
CaAgFeCsBr6,2.2036273
Ag2NiHgBr6,0.12152529
CuSrHgPbF6,0.9980986
CdBaNaAgF6,1.4367869
ScRbLiCsI6,1.7842768
LiCsNaYbI6,1.9333401
NaCsPdHgBr6,0.01928854
CrFeNaAgF6,1.0023911
Cu2LiAgF6,0.7318937
AgBaCuTlF6,0.31077173
Li2RbPrF6,2.894342
ZnCdRb2Br6,2.4667993
CaTlCuPbI6,1.0616468
RbHgMnCdF6,1.0473733
CoHgCsTlCl6,1.050993
NaAgLaHgF6,0.5162626
NaCuLiTmI6,0.24215436
NaAuTiZnCl6,0.2623949
AgEuCrCsBr6,1.6397381
AgPtFeCsF6,0.07993364
CuPbRbSrF6,3.5453267
CsPmLiTlCl6,3.0354018
LiBaFeRbI6,2.6436307
TiRbAgEuBr6,0.18919301
RbCsNaLuI6,1.8629619
LiPdNaMgCl6,2.9521904
RbAgCaSnBr6,2.0654547
LiNaCuHoI6,0.32525003
LiCuFeCsBr6,1.4938452
LiTlCrRbCl6,1.746573
NaFeF3,-0.117863685
NiTlLiCdF6,3.913992
NaCsSnHgI6,0.7669606
Na2GdTlBr6,2.966043
LiRhRb2Br6,2.4142227
RbCdMnAgBr6,0.3138125
LiAgNiCuBr6,0.018479824
CuTlLiRhBr6,1.0404624
ZnRbMnCuCl6,0.08975965
AgEuLi2Cl6,3.1046987
CsHgLiFeCl6,0.057364583
AgHgNaPbCl6,1.0298567
RbGdCsHgCl6,2.531874
RbRuCuTlF6,0.16619503
CrCoLiHgCl6,0.22347319
CsAuNaAgF6,1.2047822
CoAgTiTlCl6,0.17468274
CuHgAgGdCl6,0.18286848
AgHoHgTlF6,0.378712
SrHgCrCsF6,0.044917226
AgSnTiRbCl6,0.4844346
CsPbBeAgBr6,0.38203132
MgRbLiPdI6,0.072517514
SrSnNaCsCl6,3.356822
CsTlMnPtF6,0.07306188
LiCaCdTlCl6,3.1574793
NaCuCr2F6,-0.43915868
CsHgLiFeBr6,0.0949378
Cu2PdCdBr6,0.3475833
LiBeCaHgCl6,2.837243
MoAgHgTlF6,0.28590775
LiCsAsAuI6,0.11845422
CoAuAgPtCl6,0.24535584
CuTlCaBaBr6,3.1551452
LiRbAlCuCl6,0.37840387
TiRbLiSnCl6,1.3935093
LiPbBeHgCl6,0.6614306
BeNaBaTlCl6,4.4980354
ZnAgCdHgF6,0.5252304
MnFeRbTlF6,1.3284392
RbPbNaSrI6,3.1347528
BeCuMnAuCl6,0.021727562
Cu2BeFeBr6,0.4385972
NaScRbAgF6,1.705211
NiPtCsHgCl6,0.8695384
CrAgFeTlCl6,0.18385363
TiCsCuSrCl6,0.6430807
CuAgRbDyF6,1.5183489
AgHgCuSmCl6,0.114354014
CuTlHg2F6,0.099962115
BeSnLiRbCl6,3.3396878
LiTlAgGdBr6,0.9066613
RbHgNaSmF6,2.9396925
RbSnCoCsF6,0.068993926
AsTlRbHgF6,0.87234837
Rb2NaSmI6,2.3492923
MgHgMnCuCl6,0.11386591
SnTlSrHgCl6,2.4209323
SrCsMnRbBr6,3.6141894
MnAuSrTlCl6,2.1262522
TiHgNaSnF6,2.172317
RbAgTiAuCl6,-0.030766606
NaMgCuTlCl6,1.5851417
CaFeAgCsCl6,2.0432868
NaScRbAgCl6,3.8966258
NaCsBeZnI6,0.99557984
MgCsCaAgCl6,2.776839
FeCuLiSnBr6,0.23277056
LiTiHgPbF6,0.8742529
NaMgCaCuI6,1.8510399
TiRbCaCsCl6,2.1444464
ZnPbNaAuI6,0.22222698
LiNiRbHgF6,0.38826233
CrSrLiCsCl6,2.3155828
CuAuLuTlCl6,0.27856338
BaNaBr3,1.8915446
CuEuNaFeCl6,0.109532
RbHgCuDyCl6,0.0891155
AgAuMnFeCl6,0.0391227
CsTlMnBaF6,3.0339966
NiAgMnRbBr6,1.2493716
GaHgAgCsCl6,2.1398966
Cs2CdSnI6,1.0774477
FeRbNaCaF6,5.2463923
CaAuSnTlI6,1.462184
CuRbLiInF6,4.343567
LiAgCaEuBr6,2.8700905
FeBaCu2F6,0.031818867
FeHgCsBaF6,1.9372523
CrCdAgCsBr6,1.293168
AgPtNiAuCl6,0.02481103
CuEuLiCaCl6,3.1386323
LiMgSrCsF6,4.648101
PdTlMgCsCl6,2.055944
CuPtRbCsBr6,1.0442214
Rb2CuAsCl6,0.25648916
AgHgScTlF6,3.9719422
CuTlMoHgCl6,0.34681547
LiPbFeCuI6,0.0020842561
MnHgCrCuF6,-0.13088298
NaSnLiNiCl6,0.5977707
AgBaCoTlCl6,0.70952475
LiNiCsPtCl6,1.8195595
ZnHgCsPbF6,1.6603216
CsHgNaBiF6,5.052898
AgHgCrMnCl6,0.05230379
CrTlTiCsCl6,0.92762846
PmTlNaRbCl6,3.264367
Rb2ZnBaCl6,3.856536
CdBaLiTlI6,3.2356832
NaTlLiLaBr6,2.3866158
LiRbNaLuI6,2.0246735
BaAuEuHgCl6,0.54727376
Ag2NaCeF6,3.1705167
CsBaPdAgF6,-0.008156239
Na2CsNdF6,2.7151155
SnHgZnAuCl6,0.14158762
CrCuPtTlF6,0.24711156
NiRbCaHgCl6,1.7490118
NaCaSrTlF6,4.5267863
CsTlTiMnF6,-0.01044315
ZnRbNaCaI6,3.0321736
CuCsLiGaI6,0.32155144
BeZnAgCsCl6,3.110138
CaCuPtTlF6,0.21768081
CsTlAsRbF6,4.0452223
RbTbLiTlF6,2.8309171
BeBaLiCsCl6,3.9173174
SnEuAg2Br6,0.054139733
MgSnHg2F6,0.19713694
LiBeSrTlBr6,4.193539
CuAgScHgCl6,1.5703776
NaCdNiCuF6,0.038099647
SbTlCuAgCl6,0.05386305
NaZnCdHgF6,0.6722119
FeHgSnCsCl6,0.8194752
CaHgAgTlF6,0.6481727
NaTlCuBaCl6,2.2232633
AgNdCu2Br6,-0.1144346
AsAgNaTlF6,2.500267
TiAuCaRbCl6,0.46236104
NbTlLiNaBr6,1.4273602
CrHgFeAgCl6,0.3493619
RbCdMnCuF6,0.4791937
MnRbNaSnF6,3.0113597
Rb2LiTbBr6,1.8101778
MgNiAgTlBr6,2.2861524
CuPtRbSrF6,2.8308454
ZnCsNaPdF6,0.022469819
FeAgBaHgF6,1.0344834
PmAuAgCsCl6,1.263196
CdCsLiSrF6,4.7561255
CuCsZnTlCl6,1.0695021
NaTlFeHgBr6,0.0044357786
CuCsCo2F6,-0.04570961
CoCuZnRbF6,1.3200548
Na2AgBiCl6,2.776856
NiEuNaAgCl6,0.432661
LiRbCr2F6,-0.054107904
SrHgNiTlCl6,1.2063576
CaAgNiHgF6,0.13239819
AgMgF3,2.743054
NaMgTiHgCl6,0.053496838
CoRbCaTlF6,3.5482123
SrTlRbCdI6,2.4860692
LiTmNaAgBr6,0.47007328
NaPbCaAgF6,2.1466663
NaCuMg2Cl6,4.644633
NaAlLiTlI6,3.3133569
NaCrCaCsI6,1.5804013
RbBaCaCuBr6,1.48505
CsLaHgTlCl6,1.1869994
Ag2HgPbF6,0.41418457
CsEuMgAgBr6,1.1880819
SnPtCuTlCl6,0.27664542
AgPbCdCsCl6,1.9486287
RbTlAlHgF6,1.9129415
Ni2NaAgBr6,0.121963024
MgHgNiAuCl6,0.051829576
NaSnCaAuI6,0.6497843
PdSnRbTlCl6,1.2291644
CsTlRbDyI6,2.393837
ZnAgRbPdF6,0.040594935
MgPdRb2Cl6,2.3427396
Cs2NaLaF6,3.013258
LiTlCrSrBr6,1.896666
NaZnCrCuCl6,-0.08432233
RbSrLiEuI6,3.265027
BeTlTiAgCl6,-0.03835404
LiSnAgEuBr6,1.4714268
SrTlBeRbI6,2.4447885
AgHgPb2F6,2.5114403
MnPtNaHgF6,0.71869385
LiNaCdSnI6,1.2224935
CuRbLiTlBr6,1.1635444
MgCuCaTlCl6,3.3694284
CuAuLiMgCl6,2.5838804
LiGaNaAgCl6,1.5103972
RbEuNaFeBr6,0.063685656
BeAgSrTlBr6,3.2709208
CsAuZnPbCl6,0.95078063
CuEuZnAgBr6,0.17282605
RbBaNaSrBr6,4.3095665
CuCdNaSnF6,2.3959608
SnBaCuAuCl6,-0.17098075
CuGaAgTlCl6,0.79276717
CuCsRbBiCl6,2.2191591
MgCuNaFeBr6,0.09039223
RbSrCrAuCl6,-0.00732839
LiRbNiPtBr6,0.004018427
BePbNaCsI6,1.7379732
ZnHgCaAgCl6,1.7049277
NiCdLiRbBr6,2.1162157
NaTlBaHgI6,2.2766404
LiCsMgTiCl6,0.024361134
RbHgLiMgBr6,2.4587948
CaPbLi2F6,4.380267
Rb2LiLaI6,2.5177548
ScAgCu2Cl6,0.093438625
Cs2InAuI6,0.15162098
NaPbLiSnI6,1.6191363
MnCsLiZnF6,4.0894833
BeCuAgHgF6,0.2446773
BaTlRbHgBr6,3.228891
CdCsMgCuF6,0.24165195
CrCuLiMnF6,1.5247033
LiHgBeFeCl6,0.22075456
BaAuBeAgCl6,0.34011054
LiAuFeNiCl6,0.0289222
SrAgCoRbF6,0.13995111
NaEuHg2Cl6,0.33014643
LaHgLiCuCl6,0.27176076
MgRbNiCsI6,1.7604152
FePtLiHgF6,0.73501074
RbSnNaPdBr6,0.07106507
LiFeZnRbF6,1.6705134
CaPtLiCuF6,0.16365099
CuRbZn2Cl6,1.7632147
NaZnLiHgCl6,0.6180234
RbEuNaAuI6,0.17835522
NaCdLiSrF6,4.59741
NaHgFeRbCl6,0.63588715
LiSrFeTlBr6,2.2748032
Rb2SrSnBr6,3.1210613
LiAuSnBaCl6,1.6882677
CuZnMgHgCl6,1.0009469
BeHgMgCsCl6,2.5640368
Cs2CaPdI6,0.6817531
CsEuLiNaI6,1.5018787
CuCdAgSnCl6,0.33329725
PmTlCuAuCl6,-0.18253481
MgCuSrHgF6,1.9589276
CuRbGdTlBr6,1.3006561
CuHgDyTlF6,1.3893836
ZnTlLiMgF6,5.4287467
NiCdAgCsCl6,1.9862809
CuPbZnCsCl6,1.5458449
CoCdNaRbF6,1.7188551
TiCuFeHgF6,-0.0880748
NaLuTl2I6,2.3352387
RbAuNaInCl6,1.8439536
CuInRbCsBr6,1.6311854
CuAuCaEuCl6,1.2123075
CuAuMnNiCl6,-0.01354432
AgTbLiTlCl6,2.0508635
NbAgCuTlF6,0.14142144
BePtLiNaF6,3.4978924
NiSnCs2I6,1.5115387
LiFeBaAuCl6,0.46197653
ZnCdRb2Cl6,3.0502362
LiCoCrAuCl6,0.009579063
CoHgCuPbF6,0.31829256
NbCsNaHgF6,0.92769337
AgTlNaCuCl6,0.087138295
CuAgNdTlBr6,0.4904275
CaSnAgCsF6,1.3749727
CoNiLiCsCl6,1.1288776
NaInCu2I6,0.022965074
NaBiLiCuF6,1.1044331
NiCuNa2I6,0.2695409
Rb2CrCdF6,0.048348486
CuPrLiNaBr6,1.0523849
LiCsTiPbCl6,0.40998697
CsTlCr2F6,-0.028952122
CdPtLiAgCl6,0.1285888
CaCuCsAuI6,1.5903409
MgCuNaPtF6,0.24520105
NiTlCdAuI6,0.03929031
NaHgSrCsBr6,1.9195977
LiBeNiAuI6,0.0020077238
Cu2LiCrF6,0.45828438
FeTlNaMnBr6,0.8777416
Na2MgBaCl6,4.9259615
NbAgCu2Cl6,0.044540286
CuSnBeTlF6,2.1911912
