id,prediction
NaMgCuTlCl6,-1.633856
CaFeAgCsCl6,-1.7329988
NaScRbAgCl6,-1.8438275
NaCsBeZnI6,-1.0280839
MgCsCaAgCl6,-1.978565
FeCuLiSnBr6,-0.94452125
LiTiHgPbF6,-2.4423487
NaMgCaCuI6,-1.282602
TiRbCaCsCl6,-2.1579428
ZnPbNaAuI6,-0.8378979
LiNiRbHgF6,-2.287106
CrSrLiCsCl6,-2.0840564
CuAuLuTlCl6,-1.0333242
BaNaBr3,-2.0699985
CuEuNaFeCl6,-1.2961408
RbHgCuDyCl6,-1.3073406
AgAuMnFeCl6,-0.88242877
CsTlMnBaF6,-2.9802592
NiAgMnRbBr6,-1.1858867
GaHgAgCsCl6,-1.5304053
Cs2CdSnI6,-1.0887271
FeRbNaCaF6,-3.1522195
CaAuSnTlI6,-0.9190525
CuRbLiInF6,-2.6075916
LiAgCaEuBr6,-1.5164509
FeBaCu2F6,-2.3613584
FeHgCsBaF6,-2.6248631
CrCdAgCsBr6,-1.4785216
AgPtNiAuCl6,-0.5076725
CuEuLiCaCl6,-1.6995876
LiMgSrCsF6,-3.1925426
PdTlMgCsCl6,-1.6058757
CuPtRbCsBr6,-1.2461932
Rb2CuAsCl6,-1.3779924
AgHgScTlF6,-2.6490073
CuTlMoHgCl6,-1.1094176
LiPbFeCuI6,-0.65029013
MnHgCrCuF6,-2.168306
NaSnLiNiCl6,-1.4653146
AgBaCoTlCl6,-1.5471733
LiNiCsPtCl6,-1.2647289
ZnHgCsPbF6,-2.4043946
CsHgNaBiF6,-2.6405382
AgHgCrMnCl6,-1.1055748
CrTlTiCsCl6,-1.7581902
PmTlNaRbCl6,-1.8083436
Rb2ZnBaCl6,-1.9922512
CdBaLiTlI6,-1.2717178
NaTlLiLaBr6,-1.5161766
LiRbNaLuI6,-1.171246
BaAuEuHgCl6,-1.412284
Ag2NaCeF6,-2.3463995
CsBaPdAgF6,-2.357709
Na2CsNdF6,-2.774671
SnHgZnAuCl6,-0.9288781
CrCuPtTlF6,-1.7834345
NiRbCaHgCl6,-1.6178992
NaCaSrTlF6,-3.317686
CsTlTiMnF6,-2.7776742
ZnRbNaCaI6,-1.3795537
CuCsLiGaI6,-0.8424484
BeZnAgCsCl6,-1.5336803
CaCuPtTlF6,-2.1895742
CsTlAsRbF6,-2.5511653
RbTbLiTlF6,-2.6466324
BeBaLiCsCl6,-2.053499
SnEuAg2Br6,-0.90300846
MgSnHg2F6,-2.2364762
LiBeSrTlBr6,-1.6782465
CuAgScHgCl6,-1.3815659
NaCdNiCuF6,-2.199795
SbTlCuAgCl6,-1.0185404
