id,prediction
CuRbCsTmF6,0.98215264
NiTlNaMnF6,3.484747
Rb2CsHoBr6,2.9935508
NaPtNiCsF6,0.84457
NaInRb2Br6,2.4636772
ZnAuMnCuCl6,-0.08916256
NiAgCrCsBr6,-0.37549546
NaCsNiZnCl6,2.3545527
LiGaCuTlCl6,2.1427226
NaTlMgMnF6,6.491942
SnHgFeCuCl6,-0.041551314
NaRbAgLuCl6,1.0588806
CaHgSrAuCl6,0.60930264
BeBaAgTlF6,2.3905292
CaCuBeNaF6,5.058619
CuAgCrRbBr6,-0.030484747
MgRbSrTlBr6,4.881122
LiSnCaHgCl6,4.0566807
MnTlLiZnF6,5.079375
RbHgLiMnCl6,2.970665
Cs2RbLaF6,3.795632
NaCsBePtBr6,0.9063369
Rb2AgErBr6,-0.038632937
AgAuCaMnCl6,2.2205908
Mg2LiRbCl6,5.342515
Cs2CdPbBr6,2.672814
Na2CoCsCl6,0.58526963
ZnAuBeCsCl6,2.1437852
LiCdNaZnF6,5.588346
LiTlNiPtBr6,-0.026641682
AlCuRbAgCl6,1.3465298
CsAuAgHgF6,0.114051975
NaHgPdAgCl6,-0.07707983
Cs2NaAlBr6,3.8401515
Li2BeBaF6,5.702515
CrHgNaMnF6,1.4089063
BeCsCrAuI6,0.13105837
RbBiLiTlBr6,4.169242
NaCrCuCdBr6,-0.004795951
BaAuRbPbCl6,3.6134934
CuDyHgTlF6,2.3435595
LiTlAsRbCl6,4.0641108
RbTlRhHgF6,4.1057496
MgCsMnAgF6,2.480723
Cs2LiTlCl6,3.359879
CrCsNaSnI6,0.05922743
Cu2RbHgCl6,0.009020016
Rb2TiPtCl6,-0.020055005
FeRbCuBaI6,0.24261184
LiHgCuSnCl6,0.5285753
AgCsYbTlBr6,1.3806661
CuSnLiTlCl6,1.8686209
RbAgSnHgCl6,2.2379525
NaMnRbPtF6,1.9604988
CuRbTiPbF6,-0.016152319
NaZnBaHgF6,5.300114
AlHgLiCsCl6,4.7748966
NiCuLiZnI6,0.83297586
CsHgCuMoF6,0.7880336
MgCsMnRbCl6,4.5059633
TiAuNaSnCl6,0.1556038
NaSnSrTlI6,2.2746665
RbTlZnPbF6,4.947113
LiCsRbYbCl6,3.360656
LiCrCoTlF6,0.029071923
LiSnMgRbI6,2.4387612
LiTlRbErF6,4.3873453
RbPdBeAuCl6,-0.05092167
AgAuMoHgCl6,1.8704054
Na2CaSnF6,5.303633
RbTlTbHgF6,5.147184
PdTlLiPtBr6,-0.005568456
LiTlTmAuCl6,-0.02430201
Rb2PmTlCl6,4.0996304
ZnAgNaCrCl6,-0.026192194
CaLiCl3,4.396248
BeCsRbPbF6,4.5373425
LiAgFeEuBr6,0.06558515
FePtRbTlCl6,0.43533763
BeHgNaSrCl6,4.922009
MgEuCu2F6,-0.0097974315
NaSnZnCsI6,1.7620414
AgSbRbTlBr6,2.746878
FeHgNiRbCl6,0.5138383
LiCsCuYbI6,0.19833763
NiCdRbAgBr6,1.2390611
CdCsLiSnBr6,2.0084443
Cu2NaBiF6,2.4827514
CuAuSrPtCl6,0.0367064
AgPtCuEuBr6,0.014987278
RbPbBeNaI6,2.731713
MnTlSnHgF6,3.3642852
Sn2RbCsBr6,2.1555247
CrFeLiHgF6,1.5495583
LiMnCoTlF6,0.047402807
NaSrMnHgF6,5.333271
NaSnBeHgF6,5.1730146
NaCuMnEuBr6,0.20988257
BeCsAgHgF6,2.030056
NiAgNaCoF6,-0.10321921
NiCuLiBeI6,1.0917318
AgAuNdHgCl6,0.5834247
BeTlZnCsF6,4.300878
CuSnLiTiF6,0.018768784
LiErCuAgF6,0.00095132366
Cs2HgTlCl6,3.384568
CsHgCuYbCl6,0.015899882
CsEuRbPbI6,2.8345435
NaPrTl2Cl6,3.9117503
Cu2NiPtF6,-0.44670004
LiAgHgPbBr6,1.7759876
ZnEuCuAgF6,0.0065775192
LiTlMgMnF6,6.2905664
CaBaRbAgF6,1.9557091
BePdRb2Cl6,0.14990035
Cu2NaAlBr6,1.7117329
AgBaLiPdBr6,0.015907655
LiCoTlPbF6,2.8157675
CuCsNaAsF6,3.394944
CuNbLiCsCl6,0.11349378
CoBaAg2F6,-0.045234926
CuHgCsErCl6,0.5247189
NaAuCrSrCl6,0.15176992
AgGdHg2F6,2.771664
CuRbZnPtBr6,-0.0046105618
AgPtTlPbF6,2.8986714
CuAuCoSrCl6,-0.18879764
CaCuBaHgF6,5.419037
RbSnSrTlI6,3.179367
ZnTlAgPbBr6,1.9265401
CoAuMnHgCl6,0.05455495
CuPtRbTlCl6,0.16733319
BaAuMnRbCl6,2.6863987
Li2NiZnF6,4.5802164
LiCuTlBiI6,1.9271853
CoAgLiCaF6,0.69543874
LiAuRbTmCl6,0.5355488
CsHgRbSnCl6,3.5013452
RbCsMnNiBr6,0.67855376
CoRbNaCuCl6,-0.0012990531
LiTlBeNiCl6,3.1383674
PdTlLiSrCl6,2.3668861
CoHgAgAuCl6,-0.018510422
CuCsZnPbBr6,1.146025
SrCsPdAgCl6,-0.017601281
LiRhRbCsCl6,2.635307
GaRbCs2F6,4.5226808
ZnAgFeCuBr6,0.006034578
LiCdNiCuF6,-0.043241896
SnCsCaAgBr6,2.3622756
CuBaLiSrF6,4.7984405
SnHgRb2Cl6,3.269678
AgPtHgTlF6,2.55157
CsTlCaPbBr6,4.493556
NiCuAgBaF6,1.8048131
BeNaRbHgBr6,2.5627294
Ag2CaCrBr6,-0.09368995
LiScCsHgCl6,4.3331976
MgFeCsTlBr6,0.5197095
CuPtSnTlBr6,0.10082942
BeAgRbEuCl6,2.7332091
Sr2RbAgF6,1.5580754
NaCuBeRbCl6,1.4026071
RbHgBeNaI6,2.5467095
SnCsBeAuI6,0.20376213
RbCsSrBaBr6,4.9594984
Mg2LiHgF6,6.9154425
MgCuNaSrBr6,3.4066842
NaScCu2Cl6,0.0049975878
SnTlRbBaI6,3.0212808
BeTlMgHgCl6,5.1760917
MgAgCaCuBr6,0.11672805
CrTlCaCsBr6,0.7663905
CsDyRb2Cl6,4.167749
MnFeRbAgF6,0.14469853
NiCsFeAgCl6,0.0017882172
CsPbPdTlF6,0.5022837
MgSrAuTlCl6,3.3869011
RbCdF3,4.4444494
Rb2CdHgF6,4.350431
Zn2LiNaI6,2.682942
AgTlSbHgF6,3.785953
BeRbCaCuF6,2.4879098
CrCsLiSrF6,3.8655365
MgAgNaPtF6,2.2025242
MgAuRbSrI6,1.0679884
RbSrCl3,6.246221
AlAgLiNaCl6,3.496596
LiSrRbCdI6,3.4771926
CdCsZnRbBr6,3.82039
BeTlSrAuI6,1.366818
NaPtCaCuF6,0.5073312
NaPtLiCoCl6,-0.007995015
Ag2NiPtBr6,0.20142584
NiTlTiCsBr6,1.1685431
NaAuCd2Cl6,1.8364315
CaAgFeCsBr6,-0.37399343
Ag2NiHgBr6,0.5033086
CuSrHgPbF6,3.675166
CdBaNaAgF6,3.3562074
ScRbLiCsI6,1.7693813
LiCsNaYbI6,1.6720035
NaCsPdHgBr6,-0.009607148
CrFeNaAgF6,0.67814183
Cu2LiAgF6,-0.08110003
AgBaCuTlF6,0.58590686
Li2RbPrF6,4.608757
ZnCdRb2Br6,3.966867
CaTlCuPbI6,2.05712
RbHgMnCdF6,3.8654175
CoHgCsTlCl6,0.037945464
NaAgLaHgF6,2.9005256
NaCuLiTmI6,0.3816689
NaAuTiZnCl6,0.004156149
AgEuCrCsBr6,-0.41677707
AgPtFeCsF6,0.1372625
CuPbRbSrF6,3.602203
CsPmLiTlCl6,4.342149
LiBaFeRbI6,2.4609187
TiRbAgEuBr6,-0.0031879668
RbCsNaLuI6,1.8877243
LiPdNaMgCl6,1.6654854
RbAgCaSnBr6,3.1661398
LiNaCuHoI6,0.5222729
LiCuFeCsBr6,-0.16406302
LiTlCrRbCl6,1.2329761
NaFeF3,-0.05401519
NiTlLiCdF6,3.5762048
NaCsSnHgI6,1.5312129
Na2GdTlBr6,2.2324195
LiRhRb2Br6,2.4722023
RbCdMnAgBr6,0.25008753
LiAgNiCuBr6,-0.074267745
CuTlLiRhBr6,2.2172706
ZnRbMnCuCl6,0.108241
AgEuLi2Cl6,2.6343524
CsHgLiFeCl6,0.7651836
AgHgNaPbCl6,2.1822777
RbGdCsHgCl6,4.65796
RbRuCuTlF6,0.11145115
CrCoLiHgCl6,0.6638574
CsAuNaAgF6,0.14526695
CoAgTiTlCl6,-0.016779656
CuHgAgGdCl6,0.02856204
AgHoHgTlF6,3.1065428
SrHgCrCsF6,-0.008364734
AgSnTiRbCl6,0.18329993
CsPbBeAgBr6,1.3160412
MgRbLiPdI6,-0.008832137
SrSnNaCsCl6,4.5675693
CsTlMnPtF6,1.7299153
LiCaCdTlCl6,4.66932
NaCuCr2F6,-0.093684874
CsHgLiFeBr6,-0.020467835
Cu2PdCdBr6,-0.029607574
LiBeCaHgCl6,5.2358756
MoAgHgTlF6,3.1112266
LiCsAsAuI6,0.7611779
CoAuAgPtCl6,-0.42527443
CuTlCaBaBr6,4.186496
LiRbAlCuCl6,2.6852221
TiRbLiSnCl6,0.71213186
LiPbBeHgCl6,3.9364212
BeNaBaTlCl6,4.7094703
ZnAgCdHgF6,2.717661
MnFeRbTlF6,1.8729175
RbPbNaSrI6,3.1825287
BeCuMnAuCl6,-0.0017528671
Cu2BeFeBr6,0.03158574
NaScRbAgF6,1.9823776
NiPtCsHgCl6,2.7414947
CrAgFeTlCl6,-0.025135357
TiCsCuSrCl6,-0.07318734
CuAgRbDyF6,0.6180233
AgHgCuSmCl6,0.024865875
CuTlHg2F6,1.6407353
BeSnLiRbCl6,3.7422302
LiTlAgGdBr6,0.68926483
RbHgNaSmF6,5.4386544
RbSnCoCsF6,-0.013231844
AsTlRbHgF6,4.6651525
Rb2NaSmI6,2.148719
MgHgMnCuCl6,0.5334524
SnTlSrHgCl6,4.129584
SrCsMnRbBr6,4.1197996
MnAuSrTlCl6,2.1701274
TiHgNaSnF6,0.94154054
RbAgTiAuCl6,-0.023886342
NaMgCuTlCl6,2.5485919
CaFeAgCsCl6,0.01650047
NaScRbAgCl6,2.60638
NaCsBeZnI6,2.1526847
MgCsCaAgCl6,3.117148
FeCuLiSnBr6,0.5762845
LiTiHgPbF6,1.7916019
NaMgCaCuI6,2.305876
TiRbCaCsCl6,0.19157186
ZnPbNaAuI6,0.7792476
LiNiRbHgF6,3.5188415
CrSrLiCsCl6,0.511582
CuAuLuTlCl6,0.2215276
BaNaBr3,3.1475804
CuEuNaFeCl6,-0.047579385
RbHgCuDyCl6,0.0015303188
AgAuMnFeCl6,-0.17032428
CsTlMnBaF6,5.351373
NiAgMnRbBr6,0.88462305
GaHgAgCsCl6,2.995048
Cs2CdSnI6,1.348235
FeRbNaCaF6,5.286917
CaAuSnTlI6,2.0250354
CuRbLiInF6,3.323119
LiAgCaEuBr6,2.939304
FeBaCu2F6,-0.023448104
FeHgCsBaF6,4.410903
CrCdAgCsBr6,0.88654363
AgPtNiAuCl6,-0.086683035
CuEuLiCaCl6,3.33723
LiMgSrCsF6,6.1666384
PdTlMgCsCl6,0.21790421
CuPtRbCsBr6,0.7594806
