,compound,OQMD_id,OQMD_hf,DFT_hf,hf_partial_cor,hf_full_cor,error
242,InZnCl3,1725986,-1.14093241,-0.8683729599999999,-1.08137296,-1.1169729599999998,0.023959450000000215
243,InZnF3,1710674,-2.24049812,-2.0000214140000003,-2.142221414,-2.177821414,0.06267670599999997
244,KAgBr3,1428408,-1.05288754,-0.8524126689999998,-1.0258126689999998,-1.0212126689999999,0.031674871000000104
245,KAgF3,1706400,-2.07216145,-1.8831137400000002,-2.02531374,-2.02191374,0.050247709999999834
246,KBaCl3,1385431,-2.3579622,-2.1376232339999994,-2.3506232339999995,-2.4532232339999993,-0.09526103399999952
247,KBaF3,1347875,-3.41027622,-3.2229413460000007,-3.3651413460000006,-3.4677413460000004,-0.05746512600000031
248,KCCl3,1731056,-0.17393173,0.04280569600000028,-0.1701943039999998,-0.21839430399999982,-0.04446257399999981
249,KCF3,1713238,-1.09815801,-0.9146299020000006,-1.0568299020000005,-1.105029902,-0.006871892000000157
250,KCaBr3,1346959,-2.09967707,-1.903252202,-2.076652202,-2.1286522020000005,-0.02897513200000068
251,KCaCl3,1384250,-2.43054564,-2.1963432560000005,-2.409343256,-2.462543256,-0.03199761599999995
252,KCaF3,19784,-3.68525383,-3.473412052,-3.615612052,-3.668812052,0.01644177800000035
253,KCdBr3,1713243,-1.36411395,-1.1476473859999998,-1.321047386,-1.341247386,0.022866563999999867
254,KCdCl3,1710598,-1.63026201,-1.3768896019999999,-1.5898896019999997,-1.6112896019999998,0.018972408000000218
255,KCdF3,646151,-2.65539855,-2.4333646360000003,-2.575564636,-2.596964636,0.05843391400000009
256,KCdI3,1722772,-0.95543998,-0.8153787159999999,-0.9143787159999999,-0.931578716,0.023861263999999993
257,KCeF3,1711908,-3.2027046,-3.2842725199999996,-3.4264725199999995,-3.4826725199999995,-0.27996791999999937
258,KCeI3,1722773,-1.32339743,-1.4009105800000006,-1.49991058,-1.5519105800000002,-0.22851315000000016
259,KCoBr3,1548970,-0.95912123,-0.7647149099999999,-0.9381149100000004,-0.9529149100000001,0.006206319999999987
260,KCoCl3,1432015,-1.25386027,-0.9463245410000005,-1.1593245410000002,-1.1753245410000002,0.07853572899999994
261,KCoF3,1576223,-2.39239904,-2.195504402,-2.337704402,-2.3537044019999995,0.03869463800000039
262,KCoI3,1722774,-0.55058578,-0.4301871700000004,-0.5291871700000002,-0.5409871700000002,0.009598609999999841
263,KCrBr3,1546856,-1.27746221,-1.0928230820000002,-1.2662230820000002,-1.287623082,-0.010160872000000154
264,KCrCl3,1432020,-1.5914397,-0.9164956690000001,-1.1294956690000002,-1.152095669,0.4393440310000001
265,KCrF3,1429999,-2.72860093,-2.162084390000001,-2.3042843900000007,-2.32688439,0.4017165399999998
266,KCuBr3,1548959,-1.0545198,-0.8782491459999997,-1.0516491460000001,-1.0652491460000002,-0.010729346000000195
267,KCuCl3,1432021,-1.30097268,-1.0905175939999996,-1.3035175939999994,-1.3183175939999998,-0.01734491399999971
268,KCuF3,1706426,-2.32743353,-2.153608169999999,-2.295808169999999,-2.310608169999999,0.01682536000000079
269,KDyBr3,1728490,-1.73071381,-1.5359298259999998,-1.709329826,-1.710129826,0.020583983999999944
270,KDyCl3,1725989,-2.05275976,-1.8226001420000002,-2.0356001420000003,-2.0376001420000005,0.01515961799999932
271,KDyF3,1709177,-3.2600753,-3.067051614000001,-3.2092516140000003,-3.2112516140000005,0.04882368599999953
272,KEuBr3,1728491,-2.17327245,-3.55203588,-3.72543588,-3.77383588,-1.6005634300000002
273,KEuF3,1713419,-3.7907545,-4.874627498000001,-5.0168274980000005,-5.0664274979999995,-1.2756729979999997
274,KEuI3,1728523,-1.68064538,-3.1671392040000006,-3.2661392040000004,-3.3115392040000002,-1.6308938240000002
275,KFeBr3,1548915,-1.07650285,-0.8809316260000002,-1.0543316260000002,-1.028531626,0.04797122400000009
276,KFeCl3,1549277,-1.39025822,-1.158760484,-1.3717604840000002,-1.3471604839999998,0.04309773600000022
277,KGaBr3,1575353,-1.27776162,-1.0720693339999994,-1.2454693339999998,-1.2838693339999998,-0.006107713999999875
278,KGdBr3,1728475,-1.74845332,-3.506831216,-3.680231216,-3.680031216,-1.931577896
279,KGdCl3,1728517,-2.06573078,-3.7790884499999997,-3.99208845,-3.9930884499999997,-1.9273576699999997
280,KGdF3,1722768,-3.26175851,-4.999534196000001,-5.141734196,-5.142734196,-1.8809756860000002
281,KGeBr3,1575382,-1.23143299,-1.031441462,-1.2048414620000003,-1.237641462,-0.006208471999999965
282,KGeCl3,1549303,-1.47790925,-1.2416041300000003,-1.4546041299999999,-1.4886041299999997,-0.01069487999999974
283,KGeF3,1710597,-2.56017145,-2.357425064,-2.499625064,-2.5336250639999998,0.026546386000000144
284,KGeI3,1709298,-0.84497474,-0.720345198,-0.8193451979999999,-0.8491451979999998,-0.0041704579999998215
285,KHgBr3,1711902,-1.09158328,-0.8933097999999997,-1.0511097999999999,-1.0639098,0.027673480000000028
286,KHgCl3,1722732,-1.29584494,-1.05958039,-1.25698039,-1.2709803900000003,0.024864549999999763
287,KHgF3,1364371,-2.17098948,-1.964107556,-2.090707556,-2.104707556,0.06628192399999966
288,KHgI3,1722776,-0.75679076,-0.636247102,-0.7196471019999999,-0.729447102,0.02734365800000005
289,KInBr3,1575328,-1.32271507,-1.1083296759999997,-1.2817296759999997,-1.3163296759999996,0.006385394000000488
290,KLaBr3,1728471,-1.81002091,-1.6196673880000003,-1.7930673880000005,-1.8006673880000004,0.009353521999999614
291,KLaCl3,1725957,-2.10525631,-1.8791638659999998,-2.092163866,-2.100963866,0.004292444000000284
292,KLaF3,1710599,-3.30297541,-3.1101589360000004,-3.2523589360000003,-3.2611589359999997,0.041816474000000436
293,KLaI3,1722778,-1.36845931,-1.2539238220000009,-1.3529238220000006,-1.3575238220000005,0.010935487999999438
294,KMgBr3,1713240,-1.74907414,-1.560467252,-1.7338672520000002,-1.7712672520000001,-0.02219311200000007
295,KMgCl3,1346718,-2.10910134,-1.8819628759999998,-2.094962876,-2.133562876,-0.024461536000000006
296,KMgF3,5646,-3.53545417,-3.3248943539999996,-3.4670943539999994,-3.5056943539999996,0.029759816000000328
297,KMnBr3,1575337,-1.33668146,-1.1465853000000004,-1.3199853000000008,-1.3581853000000006,-0.021503840000000496
298,KMnCl3,1575685,-1.64906481,-1.4220380320000001,-1.6350380320000002,-1.6744380320000003,-0.02537322200000025
299,KMnF3,6890,-2.81857533,-2.6201083680000004,-2.7623083680000002,-2.8017083680000003,0.016866961999999486
300,KMnI3,1722779,-0.88053972,-0.7658630240000002,-0.8648630239999999,-0.900063024,-0.01952330400000002
301,KMoF3,1711909,-2.05355679,-1.901278548,-2.043478548,-2.042478548,0.01107824199999996
302,KMoI3,1722780,-0.47178583,-0.37382053200000076,-0.47282053200000007,-0.46762053200000064,0.004165297999999373
303,KNdCl3,1725981,-2.06469564,-1.837794926,-2.050794926,-2.077594926,-0.01289928600000012
304,KNdF3,1710595,-3.22027503,-3.0300856100000004,-3.1722856100000003,-3.19908561,0.021189419999999792
305,KNdI3,1722781,-1.31740947,-1.2016939539999996,-1.3006939539999993,-1.3232939539999995,-0.0058844839999994125
306,KNiBr3,1575356,-1.03368706,-0.8301002339999997,-1.003500234,-1.011900234,0.021786826000000037
307,KNiCl3,1549230,-1.2955403,-1.0577213359999997,-1.2707213359999998,-1.280321336,0.015218964000000001
308,KNiF3,6891,-2.38543059,-2.173564112,-2.315764112,-2.325364112,0.06006647799999998
309,KPbBr3,1711931,-1.3964385,-1.1874558899999998,-1.3608558899999998,-1.32385589,0.07258260999999999
310,KPbCl3,1383547,-1.64037612,-1.3952097399999999,-1.60820974,-1.57240974,0.0679663800000001
311,KPbF3,1709223,-2.47284393,-2.262275738,-2.404475738,-2.368675738,0.10416819199999994
312,KPbI3,1711890,-1.00812342,-0.8747818880000002,-0.973781888,-0.933781888,0.07434153200000004
313,KPdBr3,1549016,-1.08112424,-0.9082773340000001,-1.081677334,-1.090077334,-0.008953093999999995
314,KPdCl3,1549291,-1.28540383,-1.0791773780000002,-1.2921773780000003,-1.3017773780000002,-0.016373548000000238
315,KPdF3,13108,-2.09003774,-1.9228724380000006,-2.0650724380000005,-2.074672438,0.015365302000000192
316,KPrBr3,1728476,-1.7622304,-1.5721350220000003,-1.7455350220000003,-1.7875350220000001,-0.025304622000000165
317,KPrCl3,1728519,-2.06163297,-1.835833312,-2.048833312,-2.092033312,-0.03040034200000008
318,KPrF3,1711910,-3.21682941,-3.0272547840000006,-3.1694547840000005,-3.2126547840000006,0.004174625999999293
319,KPrI3,1722782,-1.32148358,-1.20705772,-1.3060577199999994,-1.3450577199999996,-0.023574139999999577
320,KPtCl3,1722705,-1.1434146,-0.9343818439999998,-1.1473818439999999,-1.1397818440000003,0.0036327559999997927
321,KPtF3,1706401,-1.79768274,-1.623032716,-1.7652327159999999,-1.7576327159999998,0.04005002400000013
322,KRhBr3,1728492,-0.95326146,-0.7621568740000004,-0.9355568740000004,-0.9379568740000006,0.015304585999999398
323,KRhF3,1713481,-2.01930039,-1.8323012600000004,-1.9745012600000003,-1.9781012599999999,0.041199130000000306
324,KSmBr3,1728493,-1.75642005,-1.560019768,-1.733419768,-1.7676197679999999,-0.011199717999999859
325,KSmCl3,1711942,-2.06595628,-1.8341709979999998,-2.047170998,-2.0825709979999996,-0.016614717999999584
326,KSmF3,1706433,-3.24397744,-3.049252344,-3.191452344,-3.226852344,0.017125096000000006
327,KSnBr3,1711893,-1.35012693,-1.12030145,-1.3161014500000001,-1.3199014499999997,0.03022548000000036
328,KSnCl3,1711907,-1.58954016,-1.3233686100000002,-1.55876861,-1.5637686100000001,0.025771549999999976
329,KSnF3,1709224,-2.63016851,-2.3970593760000005,-2.561659376,-2.5666593759999996,0.06350913400000024
330,KSnI3,1711865,-0.96835189,-0.8139647220000006,-0.9353647220000001,-0.9361647220000002,0.032187167999999766
331,KSrCl3,1385520,-2.41232814,-2.1855548879999995,-2.3985548879999996,-2.4389548879999996,-0.026626747999999534
332,KSrF3,1384841,-3.55645559,-3.362493164,-3.504693164,-3.545093164,0.011362426000000259
333,KTiCl3,1722737,-1.80163477,-1.581618948,-1.807418948,-1.823018948,-0.021384178000000142
334,KTiF3,1706427,-3.00990647,-2.812482826,-2.9674828259999995,-2.9830828259999995,0.026823644000000257
335,KTmCl3,1250734,-2.02518843,-1.8083544660000004,-2.0213544660000005,-2.0397544660000007,-0.014566036000000615
336,KTmF3,1706434,-3.27661574,-3.093108688,-3.235308688,-3.2537086879999997,0.022907052000000316
337,KVBr3,1711911,-1.28652998,-1.1223806279999993,-1.2957806279999997,-1.316780628,-0.03025064799999999
338,KVCl3,1549306,-1.62409055,-1.42477315,-1.6377731500000001,-1.6599731500000008,-0.035882600000000764
339,KVF3,5465,-2.85942374,-2.690502252,-2.832702252,-2.854902252,0.004521487999999962
340,KYF3,1713421,-3.25854709,-3.0946070600000004,-3.2368070600000003,-3.2534070600000002,0.00514002999999974
341,KYbBr3,1711879,-2.14031254,-1.94880528,-2.12220528,-2.21220528,-0.07189274000000001
342,KYbCl3,1711939,-2.49019575,-2.2643874999999998,-2.4773875,-2.5685875,-0.0783917500000002
343,KYbF3,1706435,-3.83940725,-3.660507962,-3.802707962,-3.8939079619999997,-0.05450071199999984
344,KYbI3,1728520,-1.62874635,-1.5112860960000003,-1.610286096,-1.697286096,-0.06853974600000012
345,KZnBr3,1713482,-1.32095785,-1.1060531840000003,-1.2794531840000003,-1.3136531840000003,0.007304665999999793
346,KZnCl3,1710675,-1.61670383,-1.365017076,-1.578017076,-1.613417076,0.003286754000000114
347,KZnF3,4219,-2.78903541,-2.5688163500000005,-2.7110163500000004,-2.7464163500000005,0.042619059999999376
348,LiAsI3,1535068,-0.35389294,-0.25999787800000007,-0.3589978779999998,-0.39339787800000003,-0.039504938000000045
349,LiCaF3,1713422,-3.38316771,-3.178721194,-3.320921194,-3.3873211939999996,-0.0041534839999997075
350,LiCdF3,1713244,-2.3541202,-2.1417045360000007,-2.2839045360000005,-2.318504536,0.03561566400000027
351,LiCoF3,1711900,-2.17823609,-1.9918498020000004,-2.1340498020000003,-2.163249802,0.014986287999999792
352,LiCuF3,1722755,-2.11644226,-1.952825508,-2.095025508,-2.123025508,-0.006583248000000097
353,LiGeI3,1711977,-0.50834542,-0.3933498320000002,-0.49234983199999993,-0.5353498320000001,-0.027004412000000033
354,LiHgF3,1711898,-1.83878909,-1.641713932,-1.7683139319999999,-1.7955139319999998,0.04327515800000015
355,LiMgF3,1713232,-3.34943296,-3.140373146,-3.282573146,-3.334373146,0.015059814000000227
356,LiMnF3,1713247,-2.54629762,-2.3565916939999996,-2.4987916939999995,-2.5513916939999994,-0.005094073999999615
357,LiNiF3,1713492,-2.16965603,-1.9688090760000003,-2.111009076,-2.133809076,0.03584695400000015
358,LiPdF3,1711872,-1.79673007,-1.6423346620000006,-1.7845346620000004,-1.8073346619999997,-0.010604591999999746
359,LiTmF3,1722756,-3.24262411,-3.066798350000001,-3.2089983500000008,-3.240598350000001,0.0020257599999990994
360,LiVF3,1711853,-2.60414524,-2.444405294,-2.586605294,-2.622005294,-0.017860054000000236
361,LiYbF3,1711958,-3.55586093,-3.386322962,-3.528522962,-3.6329229619999994,-0.07706203199999928
362,LiZnCl3,1722757,-1.31658972,-1.0745585380000002,-1.2875585379999999,-1.336158538,-0.019568817999999988
363,LiZnF3,1709257,-2.55435997,-2.343596144,-2.485796144,-2.5343961439999996,0.019963826000000573
364,NaAgF3,1713233,-1.92341314,-1.726827518,-1.8872275179999998,-1.8650275179999996,0.058385622000000525
365,NaCaF3,1713234,-3.50677647,-3.2804100320000003,-3.440810032,-3.4752100319999997,0.031566438000000474
366,NaCdCl3,1725941,-1.4577038,-1.19408168,-1.4252816799999999,-1.4278816799999998,0.029822120000000174
367,NaCdF3,1709164,-2.49182127,-2.2596277540000003,-2.420027754,-2.4226277539999996,0.06919351600000034
368,NaCeF3,1711854,-3.21162449,-3.2584844619999997,-3.4188844619999994,-3.4562844619999993,-0.24465997199999912
369,NaCoCl3,1725942,-1.1185436,-0.8775675119999997,-1.1087675119999996,-1.1059675119999999,0.012576088000000096
370,NaCoF3,1706388,-2.3143655,-2.1078972940000003,-2.2682972940000004,-2.265497294,0.04886820599999986
371,NaCrCl3,1725943,-1.44340377,-1.2131190539999999,-1.4443190540000002,-1.4481190540000002,-0.004715284000000208
372,NaCrF3,1706389,-2.61817208,-2.416691634000001,-2.577091634000001,-2.5808916340000008,0.037280445999999134
373,NaCuCl3,1725944,-1.16783353,-0.948807908,-1.1800079079999999,-1.176007908,-0.008174378000000093
374,NaCuF3,1710589,-2.22417393,-2.041365496,-2.201765496,-2.1977654959999997,0.02640843400000037
375,NaDyF3,1713235,-3.30048786,-3.097537024,-3.2579370240000003,-3.2411370240000004,0.059350835999999685
376,NaFeCl3,1725945,-1.24474807,-1.0034011039999995,-1.2346011039999998,-1.1912011039999997,0.05354696600000031
377,NaGeI3,1711978,-0.6698081,-0.5347804360000001,-0.6519804360000001,-0.6629804359999998,0.006827664000000233
378,NaHgCl3,1725946,-1.12114465,-0.8742609459999999,-1.089860946,-1.085060946,0.03608370399999994
379,NaHgF3,1706391,-1.97584294,-1.7591051480000002,-1.903905148,-1.8991051479999999,0.07673779200000008
380,NaLaF3,1711857,-3.30405374,-3.1027556859999996,-3.2631556859999997,-3.2531556859999995,0.05089805400000058
381,NaMgBr3,1713236,-1.58651278,-1.38666735,-1.5782673500000004,-1.5968673500000001,-0.010354570000000063
382,NaMgCl3,1710590,-1.95990158,-1.721198228,-1.9523982279999998,-1.9721982279999999,-0.012296647999999966
383,NaMgF3,21841,-3.47099942,-3.24456142,-3.4049614200000002,-3.4247614200000003,0.04623799999999978
384,NaMnCl3,1725947,-1.49355469,-1.2560018379999995,-1.4872018379999998,-1.5078018380000002,-0.014247148000000154
385,NaMnF3,1347280,-2.69807927,-1.9771618960000001,-2.1375618960000002,-2.158161896,0.5399173739999998
386,NaMoF3,1711858,-1.94004481,-1.782039976,-1.9424399760000002,-1.9226399760000006,0.01740483399999948
387,NaNdF3,1711859,-3.24210543,-3.041696376000001,-3.2020963760000005,-3.210096376,0.03200905399999998
388,NaNiCl3,1725948,-1.17346103,-0.9258721779999997,-1.157072178,-1.147872178,0.02558885199999983
389,NaNiF3,1386221,-2.30608022,-2.054095352,-2.214495352,-2.2052953519999994,0.10078486800000075
390,NaPbF3,1709166,-2.46659165,-2.2444254440000004,-2.4048254440000005,-2.3502254440000003,0.11636620599999947
391,NaPdF3,1709167,-1.93106774,-1.7576748880000004,-1.918074888,-1.9088748879999997,0.022192852000000318
392,NaPrF3,1711860,-3.22844302,-3.0286025660000004,-3.189002566,-3.213402566,0.015040453999999759
393,NaRhF3,1713237,-1.87518058,-1.682148444,-1.8425484439999997,-1.8273484439999992,0.04783213600000091
394,NaSmF3,1706392,-3.26599046,-3.061519904,-3.221919904,-3.2385199039999994,0.027470556000000368
395,NaSnF3,1709168,-2.45523723,-2.2116475540000007,-2.394447554,-2.380647554,0.074589676
396,NaTiCl3,1725949,-1.62993371,-1.3994473100000002,-1.64344731,-1.6402473100000003,-0.010313600000000367
397,NaTiF3,1706393,-2.9135323,-2.711178288000001,-2.8843782880000006,-2.881178288,0.03235401199999988
398,NaTmF3,1706394,-3.32977137,-3.1351650740000006,-3.2955650740000006,-3.2951650740000002,0.03460629599999976
399,NaVBr3,1711861,-1.12946469,-0.9541366819999997,-1.145736682,-1.147936682,-0.018471992000000048
400,NaVCl3,1709169,-1.47547477,-1.2653571499999998,-1.4965571500000001,-1.4999571500000002,-0.024482380000000248
401,NaVF3,11333,-2.72841141,-2.5493074180000006,-2.7097074180000007,-2.7131074180000008,0.015303991999999322
402,NaYbCl3,1725950,-2.31288173,-2.0773849699999998,-2.30858497,-2.38098497,-0.06810324000000012
403,NaYbF3,1706395,-3.68352005,-3.49602759,-3.65642759,-3.72882759,-0.045307540000000035
404,NaZnCl3,1725951,-1.47109433,-1.2091262839999999,-1.4403262839999997,-1.4569262839999997,0.014168046000000212
405,NaZnF3,1345861,-2.69850193,-2.4681229860000005,-2.6285229860000006,-2.645122986,0.05337894399999987
406,NdLiF3,1713546,-3.2637507,-3.092013228000001,-3.2342132280000007,-3.2742132280000003,-0.010462528000000137
407,PbAgF3,1726023,-1.56622508,-1.351032366,-1.493232366,-1.4184323659999998,0.14779271400000016
408,PbLiCl3,1726025,-1.44968071,-1.2158691980000005,-1.4288691980000001,-1.4062691980000004,0.0434115119999996
409,PbLiF3,1710711,-2.78381985,-2.5923034040000004,-2.7345034040000002,-2.711903404,0.07191644599999991
410,PbRbF3,686127,-1.83741161,-1.6277025700000003,-1.7699025700000002,-1.72850257,0.1089090399999999
411,RbAgBr3,1431758,-1.08314886,-0.8871100539999999,-1.0605100539999999,-1.050310054,0.032838806
412,RbAgCl3,1432183,-1.27820152,-1.0478364509999998,-1.2608364509999999,-1.251836451,0.02636506900000013
413,RbAgI3,1718004,-0.77435626,-0.651548332,-0.7505483319999997,-0.737348332,0.03700792799999997
414,RbBaBr3,1722767,-2.1246195,-1.944780888,-2.118180888,-2.213980888,-0.08936138799999993
415,RbBaCl3,1348737,-2.40844509,-2.192518814,-2.405518814,-2.502518814,-0.09407372400000025
416,RbBaF3,1388074,-3.45329474,-3.2703895460000005,-3.4125895460000004,-3.5095895460000004,-0.056294806000000364
417,RbBaI3,1722731,-1.68494396,-1.5809370560000002,-1.679937056,-1.772737056,-0.08779309599999996
418,RbCF3,1713246,-1.03524858,-0.8564822080000001,-0.998682208,-1.0412822079999997,-0.0060336279999997355
419,RbCI3,1711979,0.27904229,0.3793517460000002,0.280351746,0.24195174600000025,-0.03709054399999978
420,RbCaBr3,1385570,-2.14008351,-1.9480467639999999,-2.121446764,-2.167846764,-0.027763253999999904
421,RbCaCl3,1348396,-2.46878643,-2.2393133419999995,-2.4523133419999996,-2.4999133419999997,-0.031126911999999507
422,RbCaF3,1345106,-3.70971769,-3.5042185320000003,-3.646418532,-3.6940185320000003,0.01569915799999988
423,RbCdBr3,1711957,-1.40145189,-1.1893713759999995,-1.362771376,-1.377371376,0.024080513999999997
424,RbCdCl3,1346263,-1.661912,-1.412989874,-1.6259898739999996,-1.6417898739999999,0.020122126000000184
425,RbCdF3,646369,-2.68020515,-2.462571058,-2.604771058,-2.620571058,0.05963409200000003
426,RbCdI3,1709291,-0.99718494,-0.8615363039999999,-0.9605363040000001,-0.972136304,0.02504863600000007
427,RbCeBr3,1718093,-1.80319884,-1.8218655840000002,-1.9952655840000002,-2.0446655840000005,-0.24146674400000046
428,RbCeCl3,1718070,-2.09648217,-2.084811846,-2.297811846,-2.3484118460000003,-0.2519296760000005
429,RbCeF3,1711912,-3.19862693,-3.2810935060000004,-3.4232935060000003,-3.473893506,-0.27526657599999993
430,RbCeI3,1709292,-1.37177866,-1.4534099820000002,-1.552409982,-1.5988099820000001,-0.2270313220000002
431,RbCoBr3,1718050,-0.97847196,-0.7884937939999994,-0.9618937939999999,-0.9710937939999997,0.007378166000000297
432,RbCoCl3,1722733,-1.26470604,-1.037998944,-1.2509989439999996,-1.2613989439999997,0.0033070960000003424
433,RbCoF3,1706436,-2.38426278,-2.190664656,-2.332864656,-2.3432646559999997,0.040998124000000136
434,RbCrBr3,1546707,-1.30104847,-1.1209196799999996,-1.2943196799999996,-1.3101196799999997,-0.009071209999999663
435,RbCrCl3,1432126,-1.6079849,-0.9263609010000002,-1.1393609010000003,-1.1563609010000002,0.4516239989999997
436,RbCrF3,1430261,-2.71216129,-2.1313418410000007,-2.2735418410000006,-2.290541841,0.42161944900000003
437,RbCuBr3,1546603,-1.07269111,-0.9006720259999996,-1.074072026,-1.0820720260000003,-0.009380916000000239
438,RbCuCl3,1549169,-1.30708466,-1.101100524,-1.3141005239999997,-1.3233005240000002,-0.016215864000000302
439,RbCuF3,1706466,-2.29966911,-2.1303456099999996,-2.2725456099999994,-2.2817456099999998,0.017923500000000203
440,RbCuI3,1432817,-0.716951,-0.6198653549999995,-0.7188653549999997,-0.7238653549999998,-0.006914354999999817
441,RbDyBr3,1718040,-1.76727248,-1.5769853079999998,-1.7503853080000003,-1.7455853080000003,0.021687171999999588
442,RbDyCl3,1718052,-2.08786317,-1.8619203,-2.0749203,-2.0713203000000004,0.016542869999999432
443,RbDyF3,1706467,-3.24497634,-3.055686942,-3.197886942,-3.1942869419999997,0.050689398000000274
444,RbDyI3,1711980,-1.310775,-1.195894918,-1.2948949180000002,-1.2870949180000004,0.023680081999999603
445,RbEuBr3,1718041,-2.21715541,-3.5984029599999996,-3.77180296,-3.81460296,-1.59744755
446,RbEuCl3,1383413,-2.54788525,-3.0602851360000005,-3.273285136,-3.3172851360000006,-0.7693998860000004
447,RbEuF3,1347264,-3.83374541,-4.054084970000001,-4.196284970000001,-4.24028497,-0.40653956000000013
448,RbFeBr3,1546709,-1.10064079,-0.9095809839999998,-1.0829809839999998,-1.0515809839999997,0.04905980600000026
449,RbFeCl3,1549197,-1.40551705,-1.1782747640000002,-1.3912747640000003,-1.361074764,0.044442286
450,RbGaBr3,1543248,-1.3105318,-1.1093175579999999,-1.2827175580000003,-1.3155175580000005,-0.004985758000000562
451,RbGdBr3,1718011,-1.78674985,-3.54595652,-3.71935652,-3.71355652,-1.92680667
452,RbGdCl3,1718077,-2.10188828,-3.8195916699999994,-4.0325916699999995,-4.02799167,-1.9261033899999997
453,RbGdF3,1706469,-3.24344324,-4.987134606000001,-5.1293346060000005,-5.1247346060000005,-1.8812913660000006
454,RbGdI3,1711971,-1.33508955,-3.172085924,-3.271085924,-3.2622859240000004,-1.9271963740000004
455,RbGeBr3,1706478,-1.26864479,-1.073019066,-1.246419066,-1.273619066,-0.004974276
456,RbGeCl3,1706479,-1.5126383,-1.280698116,-1.493698116,-1.5220981159999998,-0.009459815999999677
457,RbGeF3,1709202,-2.57657388,-2.378245434,-2.520445434,-2.548845434,0.02772844600000024
458,RbGeI3,7217,-0.8852142,-0.7650238160000002,-0.864023816,-0.888223816,-0.0030096160000000483
459,RbHgBr3,1709211,-1.13005848,-0.9363298259999997,-1.094129826,-1.101329826,0.02872865400000002
460,RbHgCl3,1549160,-1.33286141,-1.100939564,-1.298339564,-1.3067395640000001,0.026121845999999893
461,RbHgF3,3032,-2.18316526,-1.9808998580000003,-2.107499858,-2.115899858,0.06726540199999986
462,RbHgI3,1709289,-0.79833711,-0.6823548180000001,-0.765754818,-0.7699548180000002,0.028382291999999754
463,RbInBr3,1543207,-1.36295353,-1.1530993179999998,-1.3264993179999998,-1.355499318,0.007454212000000071
464,RbLaBr3,1722786,-1.85151775,-1.66554935,-1.8389493500000005,-1.8409493500000005,0.010568399999999478
465,RbLaCl3,1718073,-2.14295349,-1.9211626760000002,-2.134162676,-2.137362676,0.005590814000000055
466,RbLaF3,1709283,-3.29484287,-3.106518814,-3.248718814,-3.2519188139999997,0.04292405600000038
467,RbLaI3,1709300,-1.41599033,-1.3059032420000003,-1.4049032420000005,-1.4039032420000004,0.01208708799999969
468,RbMgBr3,1713245,-1.7756388,-1.5914492779999998,-1.7648492780000002,-1.7966492780000003,-0.02101047800000022
469,RbMgCl3,1710601,-2.12816114,-1.906265104,-2.1192651039999997,-2.152265104,-0.024103964000000033
470,RbMgF3,646367,-3.48619176,-3.2836513120000004,-3.4258513120000003,-3.458851312,0.027340447999999906
471,RbMnBr3,1575055,-1.36606544,-1.1806591459999995,-1.354059146,-1.386659146,-0.02059370599999988
472,RbMnCl3,1549204,-1.67161458,-1.4492159239999993,-1.6622159239999994,-1.6960159239999997,-0.024401343999999714
473,RbMnF3,8202,-2.81456109,-2.6212948380000003,-2.763494838,-2.797294838,0.017266252000000204
474,RbMnI3,1709301,-0.91681844,-0.8066175479999997,-0.9056175479999999,-0.9352175479999998,-0.018399107999999775
475,RbMoBr3,1718096,-0.90211766,-0.7352146720000006,-0.9086146720000006,-0.900814672000001,0.0013029879999990612
476,RbMoCl3,1718074,-1.17469063,-0.9741853540000003,-1.1871853540000004,-1.1805853540000006,-0.005894724000000684
477,RbMoF3,1711913,-2.06222983,-1.9120161779999996,-2.0542161779999994,-2.0476161779999997,0.014613652000000421
478,RbMoI3,1709295,-0.5093627,-0.41564343000000026,-0.51464343,-0.5038434300000003,0.005519269999999632
479,RbNdBr3,1714548,-1.80322795,-1.6163685700000001,-1.7897685700000001,-1.8097685700000004,-0.006540620000000441
480,RbNdCl3,1714549,-2.1051101,-1.882522824,-2.095522824,-2.116722824,-0.011612723999999908
481,RbNdF3,1706473,-3.24460312,-3.0576121,-3.1998121,-3.2210121000000003,0.023591019999999574
482,RbNdI3,1709290,-1.36459031,-1.2532573560000007,-1.3522573560000004,-1.3692573560000005,-0.004667046000000452
483,RbNiBr3,1548752,-1.04554736,-0.845953792,-1.019353792,-1.0221537920000001,0.02339356799999992
484,RbNiCl3,1575618,-1.2942717,-1.059611464,-1.2726114640000001,-1.2766114640000001,0.017660235999999774
485,RbNiF3,1386028,-2.33634074,-2.0835105740000004,-2.2257105740000003,-2.229710574,0.10663016599999997
486,RbPbBr3,1709260,-1.44301872,-1.2385412319999998,-1.4119412320000002,-1.3693412320000002,0.07367748799999974
487,RbPbCl3,1386719,-1.68675001,-1.445957794,-1.658957794,-1.6175577940000003,0.06919221599999958
488,RbPbF3,646371,-2.72234407,-2.5145019299999998,-2.6567019299999997,-2.6153019299999993,0.10704214000000078
489,RbPbI3,1709296,-1.05532349,-0.9265009820000003,-1.025500982,-0.9799009820000004,0.0754225079999995
490,RbPdBr3,1431731,-1.10339077,-0.9340308789999998,-1.1074308790000003,-1.110230879,-0.006840108999999872
