,Id,Compound,correct_formula,pet,a,den,acn,density,packing,bader_act,bader_pd,ddec6_act,ddec6_pd,ddec6_dipole,ionicity,s,p,d,f,Hf,Hd,bg_pbe,bg_oneshot,bg_hse
10,1711918,AgGeF3,AgGeF3,0.887378640776699,4.356845279925907,0.06045798768737663,4.8,4.7687288559308305,0.2901983408994078,0.4590524999999999,0.0005620866850329774,0.35910190000000003,0.0035282059347099244,0.00023389584755494173,0.5484526173355904,-0.003999999999999996,0.012,0.0,0.0,-1.68592585,0.2997733,0.08833199999999986,0.25093900000000025,0.010953999999999908
11,1722748,AgHgCl3,AgHgCl3,0.8660194174757282,5.26461827591359,0.03426646714923238,4.8,4.720686718662615,0.1644790423163154,0.29315870000000005,0.008430912431926329,0.3060855,0.006116094780326626,0.00016536140072110622,0.48320931374216275,-0.5529999999999999,0.42400000000000004,0.254,0.0,-0.40995396,0.34544612,0.032241000000000075,0.43492400000000003,0.542413
12,1709252,AgHgF3,AgHgF3,0.8718446601941747,4.546565733671337,0.053200972309793995,4.8,6.456998430548309,0.25536466708701117,0.4165853999999999,0.005125420397473305,0.3536051,0.006955539266847143,0.0003653791585348036,0.6128894600649772,0.0,0.004999999999999965,0.0020000000000000434,0.0,-1.24713412,0.21185464,0.08884900000000001,1.483733,1.271111
13,1722758,MgAgCl3,AgMgCl3,0.8601941747572815,4.915326813673525,0.042102980056881976,4.8,3.335331024728012,0.2020943042730335,0.5493903,0.006047081177196025,0.41812740000000004,0.00020364234939446952,0.00010536453465444344,0.6844928360328949,0.43000000000000005,-0.6990000000000001,-0.042,0.0,-1.27875487,0.2416629,1.684295,3.158683,3.150916
14,1722759,MnAgCl3,AgMnCl3,0.858252427184466,4.95247550396971,0.04116261985374466,4.8,3.679604013090585,0.19758057529797438,0.39876980000000006,0.0023694611512763376,0.3211142,0.004282705715258905,9.73698450949283e-05,0.42191520664575777,0.001,0.0010000000000000156,-0.0010000000000000009,0.0,-0.81002212,0.24688909,0.00209500000000018,1.432437,1.436827
15,1709251,MnAgF3,AgMnF3,0.8640776699029126,4.152303434431402,0.06983976078059433,4.8,5.098147524265351,0.33523085174685274,0.4970599,0.004763419472072011,0.3620742,0.00041596212019446866,0.00019228836209949032,0.5062473610550974,-0.36200000000000004,0.107,0.6769999999999999,0.0,-1.976957,0.21756805,0.0064429999999999765,0.0434960000000002,0.4031579999999999
16,1722760,NiAgCl3,AgNiCl3,0.8524271844660194,4.667898129486214,0.04915932446627161,4.8,4.455755140566671,0.23596475743810372,0.3036949,0.005609049845353973,0.2698854,0.007806384518289695,0.00025715618596479486,0.30969996559369656,-0.001,0.004999999999999999,-0.006999999999999979,0.0,-0.51607377,0.24781589,0.028945999999999916,0.235417,0.008075000000000276
17,1709255,NiAgF3,AgNiF3,0.858252427184466,4.019300139064426,0.07700494370634389,4.8,5.717229210852492,0.36962372979045066,0.4590490000000001,0.0021995786155529504,0.3754235,0.0044586879125912155,0.0001670864713443391,0.5083031448943981,0.01,-0.092,0.09099999999999997,0.0,-1.57004326,0.05002678,0.5705869999999997,3.3435799999999998,3.3726270000000005
18,1711873,AgPdF3,AgPdF3,0.8504854368932039,4.241077700627656,0.06554526225460978,4.8,5.905322685088442,0.31461725882212693,0.4198966999999998,0.0055019379028475555,0.3061915,0.010719165881597943,8.07284152486617e-05,0.4395506655487065,-0.396,0.14300000000000002,0.7270000000000001,0.0,-1.23008201,0.10795111,0.040299000000000085,0.011978000000000044,0.08119399999999999
19,1711919,AgRhF3,AgRhF3,0.8466019417475728,4.185846411666278,0.06817421363963969,4.8,6.062606495041559,0.3272362254702705,0.41860470000000005,0.004298950101149764,0.3200039,0.006911452693071365,0.00014939926954312362,0.4091868789785115,0.231,0.017,-0.544,0.0,-1.16852962,0.283457,0.030352000000000157,0.007204999999999906,0.017914000000000208
20,1575261,ScAgBr3,AgScBr3,0.8058252427184466,5.317551427481267,0.03325331206724484,4.8,4.3350450763917685,0.15961589792277522,0.37927950000000016,0.00933169112119349,0.3317346,0.008069773876120194,0.0,0.3835024291756781,-0.261,-0.045,0.507,0.0,-1.03752409,0.5434236,0.07346699999999995,0.08240200000000009,0.008577000000000279
21,1711920,SmAgF3,AgSmF3,0.7766990291262136,4.563949655644657,0.05259536648252819,4.8,5.506111997971514,0.25245775911613527,0.4819869999999997,0.026823612687683483,0.4803875,0.03265771555446106,0.000347102429606663,0.6653296223968674,0.0009999999999999974,-0.011000000000000005,-0.001,0.0,-2.98096005,0.55661314,0.04387199999999991,0.05511899999999992,0.07855199999999973
22,1711924,AgSnF3,AgSnF3,0.8854368932038834,4.589639775917723,0.05171709584813454,4.8,4.870558090109271,0.24824206007104577,0.5032883999999999,0.0062354654088013104,0.3694477,0.0003524067416557736,0.00015956217804435048,0.5689642166130738,0.05999999999999994,-0.32699999999999996,-0.004,0.0,-1.76046148,0.40155579,0.0585230000000001,0.047668000000000266,0.04754900000000006
23,1722761,TmAgCl3,AgTmCl3,0.7572815533980582,5.228572053512906,0.034980065408741975,4.8,4.451244736190461,0.16790431396196148,0.4516112999999999,0.020665361188489436,0.42640730000000004,0.019933477517562404,0.00014023167330782705,0.5086939252502801,0.010000000000000009,-0.016,0.001999999999999999,0.0,-1.49767175,0.54697914,0.008890000000000065,0.038429999999999964,0.026386999999999716
24,1709256,TmAgF3,AgTmF3,0.7631067961165048,4.377267062375271,0.05961572986687305,4.8,6.608808895859146,0.28615550336099066,0.5093969,0.030346757748704628,0.47586970000000006,0.03503872422799125,5.1330084191921614e-05,0.6349346743720221,0.001999999999999995,-0.013999999999999986,-0.004,0.0,-3.04978553,0.50910337,0.029072999999999904,0.04593399999999992,0.0780470000000002
25,1711921,VAgF3,AgVF3,0.8291262135922329,4.09006129571178,0.07307697675144273,4.8,5.237463216066207,0.35076948840692507,0.4904736999999999,0.009409101334729782,0.40201259999999994,0.008873705710269601,8.887166042819993e-05,0.51318918740345,0.0,0.003999999999999997,-0.002999999999999989,0.0,-2.09415767,0.4188048,0.007022000000000084,0.07962800000000048,0.06128499999999981
26,1722762,YbAgCl3,AgYbCl3,0.7533980582524272,5.274412975745102,0.03407592072363887,4.8,4.382656243825551,0.16356441947346656,0.44829869999999994,4.220957447393161e-05,0.3934031,0.001288248740669357,7.953325283246137e-05,0.6058384780754983,0.40900000000000003,-0.692,-0.015,0.0,-1.60649424,0.29343643,1.510812,2.9956989999999997,2.9418370000000005
27,1709258,YbAgF3,AgYbF3,0.7592233009708738,4.343189011581078,0.06103006250250458,4.8,6.848815735941315,0.292944300012022,0.4798458,0.0003213087071858974,0.41257769999999994,0.002028685790405638,0.00012276886116005992,0.6255355860364806,0.44100000000000006,-0.29400000000000004,-0.643,0.0,-2.9961633,0.19236672,2.276604,4.541227,4.39833
28,1709259,ZnAgCl3,AgZnCl3,0.8621359223300971,4.872211497341873,0.043230637043386436,4.8,4.014801893210538,0.20750705780825487,0.3620699,0.005386191853134876,0.3208442,0.005420249563090563,0.00026035680495301304,0.4222981695859539,0.525,-0.696,-0.052,0.0,-0.79250639,0.29860464,1.480515,2.9348470000000004,2.9638269999999998
29,5647,ZnAgF3,AgZnF3,0.8679611650485437,4.071776680045614,0.0740658740168143,4.8,5.66420744807961,0.35551619528070866,0.46934659999999995,0.0008060630759552986,0.3651403,0.005061944504035883,0.00011273687210922824,0.5195346808038656,0.495,-0.488,-0.457,0.0,-1.95204356,0.05829878,1.59052,4.002914,3.895353
30,1714540,CdAuF3,AuCdF3,0.8679611650485437,4.412435736023111,0.05820158855741267,4.8,7.081693557539597,0.2793676250755808,0.45129110000000006,0.0023254270377701036,0.3590353,0.0008128994749612952,0.00017515729760336134,0.5439167186948456,0.0,2.7755575615628914e-17,0.0,0.0,-1.42614478,0.40032594,0.00014999999999998348,2.1024890000000003,1.7845099999999998
31,1714536,CoAuF3,AuCoF3,0.858252427184466,4.047406144380781,0.07541185637447617,4.8,7.836412910834864,0.3619769105974856,0.44808139999999996,0.006418301216930812,0.3569802,0.004112433811262958,0.00022066644441269388,0.44875274860115955,0.43300000000000005,0.07700000000000001,-0.8439999999999999,0.0,-1.24620076,0.3428083,0.00478899999999971,0.0629059999999999,0.016709000000000085
32,1714539,CuAuF3,AuCuF3,0.8543689320388349,4.028089711270915,0.07650199305116982,4.8,8.066891436710778,0.36720956664561516,0.4234063999999999,0.001087657738267676,0.35336389999999995,0.0009621351366337267,1.2171050890868013e-05,0.4666882371258129,0.45500000000000007,-0.14,-0.687,0.0,-1.14895273,0.23282681,0.015490999999999921,0.50833,0.07732599999999978
33,1718062,HgAuF3,AuHgF3,0.8699029126213592,4.519622379789794,0.05415811587418131,4.8,8.175719854056242,0.2599589561960703,0.3962990000000002,0.0006672258573678283,0.3278315,0.0020386217202623914,9.260733391518043e-05,0.49647988621735806,-0.002,0.0019999999999999888,-0.0010000000000000425,0.0,-0.90477655,0.43968246,0.034833,0.155947,0.312612
34,1718063,MgAuF3,AuMgF3,0.8640776699029126,3.9966908400222807,0.07831922320534067,4.8,7.237837441804698,0.3759322713856352,0.5330203999999998,0.012104738609345897,0.41600399999999993,0.006703889923415652,0.00010424903983887457,0.6923329387564402,0.533,-0.168,-0.781,0.0,-2.38890704,0.2430675,0.014032000000000044,1.998818,1.9333919999999998
35,1718065,NiAuF3,AuNiF3,0.8563106796116504,4.028649172045778,0.07647011416655111,4.8,7.940291715812721,0.3670565479994453,0.43721839999999995,0.002709868960610753,0.3535183,0.000397864188422452,0.00015647873148673066,0.4502215830577079,0.003999999999999999,-0.0030000000000000027,-0.004999999999999955,0.0,-1.21059204,0.28871779,0.01075399999999993,1.927714,1.855839
36,1718066,TmAuF3,AuTmF3,0.7611650485436893,4.369741338866967,0.059924280858177616,4.8,8.416189191135917,0.28763654811925254,0.49101609999999996,0.03376281822498147,0.472375,0.03719865926095635,9.510606785572644e-05,0.6298905292524919,0.004000000000000004,-0.000999999999999993,-0.005999999999999998,0.0,-2.95883079,0.6000581,0.02629500000000018,0.07679499999999972,0.06973600000000024
37,1722763,YbAuF3,AuYbF3,0.7572815533980582,4.341453690091465,0.06110326582799924,4.8,8.665092437264024,0.2932956759743964,0.4604494000000001,0.0038170274939881813,0.38889870000000004,0.0016810012120159654,0.00012435638953712966,0.5457288376693292,0.505,-0.201,-0.739,0.0,-2.65435533,0.39832842,0.33826900000000004,2.382726,2.2930770000000003
38,1722765,ZnAuCl3,AuZnCl3,0.8601941747572817,4.85485118892048,0.04369605693536571,4.8,5.351003026204086,0.20974107328975541,0.3365211,0.0017669849426641797,0.288209,0.0018028176043675395,8.784323686452561e-05,0.3401300918467178,0.49900000000000005,-0.611,-0.17500000000000002,0.0,-0.4733905,0.51987687,0.2692319999999999,1.7203140000000001,1.6728580000000002
39,1706443,ZnAuF3,AuZnF3,0.8660194174757281,4.082158801751188,0.07350220481537369,4.8,7.796050377470849,0.3528105831137937,0.4490182,0.003492358139972787,0.3440017,0.0013409589238890485,0.00014747313601600303,0.45984645248849515,0.0,0.0020000000000000018,-0.0019999999999999454,0.0,-1.60330991,0.28113417,0.0018120000000000358,1.924267,1.8674839999999997
40,1726024,BaAgCl3,BaAgCl3,0.7456310679611651,5.230182302157922,0.03494777632890039,4.8,4.0802890647942025,0.1677493263787219,0.4453125000000001,0.029808198707130334,0.4119295,0.027201057380815366,0.0003197314381778062,0.6304747229967252,0.37299999999999994,-0.37,-0.532,0.0,-1.71745356,0.2222928,1.3022919999999996,2.802634,2.6084909999999994
41,1710709,BaAgF3,BaAgF3,0.7514563106796116,4.5793150095125945,0.05206770621834961,4.8,5.2255043814744955,0.2499249898480781,0.5085063999999999,0.03629286763668835,0.4205118,0.03691501732888124,0.0,0.7528006246070141,0.36000000000000004,-0.286,-0.69,0.0,-2.58012574,0.36551099,0.258969,2.2564520000000003,1.9206629999999998
42,1713547,BaLiBr3,BaLiBr3,0.6330097087378641,5.216758067525007,0.03521825784784537,4.8,4.4911293782984805,0.16904763766965777,0.4985044999999999,0.025094092479601,0.4582457999999999,0.022668820223855114,0.0003534900480505547,0.9627476286573188,0.018,-0.672,0.377,0.0,-2.05315491,0.11050313,3.523241,4.737903,4.6337019999999995
43,1710710,BaLiCl3,BaLiCl3,0.6388349514563108,4.909375812439416,0.04225627094692935,4.8,3.5172085266755504,0.20283010054526088,0.5072227,0.02912379107161866,0.468447,0.026237454835071495,0.0,1.003894470748142,0.021,-0.708,0.377,0.0,-2.40363914,0.08710752,4.3173070000000004,5.674575000000001,5.590972999999999
44,1440785,BaNaF3,BaNaF3,0.6427184466019417,4.2828068104442485,0.06364796908538364,4.8,4.593537966009921,0.30551025160984147,0.5115834,0.04134134254700504,0.47886890000000004,0.034350325584673234,0.0,1.0304266083421552,0.013,-0.8200000000000001,0.496,0.0,-3.49877587,0.17145436,6.036334999999999,8.400928,8.067613999999999
45,1535121,BaVCl3,BaVCl3,0.7203883495145631,5.017953058622144,0.0395722023737388,4.8,3.8720646080811987,0.18994657139394622,0.5151684,0.023075032892872396,0.4310317,0.021980398576071047,0.00021539158492413533,0.5158561141799662,-0.004,0.033999999999999996,-0.018999999999999975,0.0,-1.61887845,0.47304578,0.01996399999999987,0.014746999999999844,0.04422299999999968
46,1489057,CsAgBr3,CsAgBr3,0.7281553398058253,5.482168230082516,0.03034680184062006,4.8,4.842531399226708,0.1456646488349763,0.25769380000000003,0.012039256473947433,0.30174599999999996,0.009590386389256819,0.00018147886729778207,0.45257247849431365,-0.008,0.020999999999999987,-0.015000000000000013,0.0,-1.11892336,-0.01906465,0.014963999999999977,0.10458,0.08342300000000001
47,1547067,CsAgCl3,CsAgCl3,0.7339805825242719,5.202638866347577,0.03550577211048583,4.8,4.093299481831002,0.17042770613033195,0.3293370999999998,0.010216492028659627,0.33299460000000003,0.009617624994758916,0.0,0.4935523114422528,-0.019000000000000003,0.030000000000000027,-0.0020000000000000018,0.0,-1.30277127,-0.04826834,0.08754700000000004,0.2663700000000001,0.16061300000000006
48,1709171,CsAgI3,CsAgI3,0.7223300970873787,5.877891704701568,0.024620972018921463,4.8,5.081786084280667,0.11818066569082301,0.22772879999999984,0.011043318863731662,0.2641291,0.00923787530460709,0.00013766819735997366,0.4058404451348564,0.002,-0.012000000000000004,0.01999999999999999,0.0,-0.81994765,0.04914922,0.03198599999999985,0.131062,0.02806300000000017
49,1386168,CsBaBr3,CsBaBr3,0.625242718446602,6.348615128622041,0.019540380005605318,4.8,3.309291086192612,0.09379382402690552,0.47820950000000007,0.002427178551952937,0.4478772,0.002603104290059966,3.6662397433895367e-05,1.0525336307072546,0.11699999999999999,-0.618,0.0,0.0,-2.19138855,0.06858481,4.018243,5.180073999999999,5.1406160000000005
50,1385789,CsBaCl3,CsBaCl3,0.6310679611650486,6.053764158745973,0.022536865401895194,4.8,2.8186623987319743,0.10817695392909693,0.4780114,0.0029208094480431975,0.45725380000000004,0.002677747255800709,0.0,1.0889981769651436,0.12,-0.654,0.0,0.0,-2.47400025,0.07042339,4.667491,5.96389,5.927902999999999
51,1344290,CsBaF3,CsBaF3,0.6368932038834951,5.146841035416199,0.036673105719717276,4.8,3.985444744223567,0.17603090745464292,0.5345251,0.0012915328888778604,0.4724807,0.0038916938978513053,0.00014816931519317573,1.110841239289121,0.138,-0.83,0.0,0.0,-3.51249239,0.10135001,5.198838,7.251899,7.032768000000001
52,1440784,CsBaI3,CsBaI3,0.6194174757281554,6.7849422829484185,0.016007795644479655,4.8,3.460632603783201,0.07683741909350235,0.4545394999999998,0.0027110387778689184,0.4367623,0.0026390311164131435,0.00023005654389769348,1.0453738336096308,0.11499999999999999,-0.5459999999999999,0.0,0.0,-1.75346028,0.05921624,3.524678,4.488093,4.478966000000001
53,1344684,CsCaCl3,CsCaCl3,0.6349514563106796,5.470474868329514,0.03054182010493015,4.8,2.833419958337724,0.1466007365036647,0.47051260000000006,0.0024092500385969134,0.4405928,0.003299457093535846,0.00015555348015124624,0.8411514945427536,0.185,-0.685,0.0,0.0,-2.51261902,-0.01599089,5.328569999999999,6.671854999999999,6.649392
54,1384839,CsCaI3,CsCaI3,0.6233009708737864,6.2259178997513445,0.020718572819447445,4.8,3.809877319842081,0.09944914953334773,0.44670889999999996,0.0027429027780289873,0.41790770000000005,0.003145617780643791,0.0,0.8015522029301199,0.0,-0.576,0.42500000000000004,0.0,-1.71266056,0.00536136,3.7493289999999995,4.770882,4.762176
55,1706428,CsCdBr3,CsCdBr3,0.7436893203883496,5.620965594672592,0.02815381415500475,4.8,4.535065331140897,0.1351383079440228,0.3778490000000001,0.006131442137630088,0.34423260000000006,0.00732764551052062,0.00012003436329454004,0.5449408767780948,0.5509999999999999,-0.659,0.029,0.0,-1.44602544,0.02920666,0.665832,1.845221,1.8492
56,1345809,CsCdCl3,CsCdCl3,0.7495145631067962,5.332317619095116,0.03297782231148968,4.8,3.851617231232965,0.15829354709515045,0.38352580000000003,0.006867680526200438,0.3690481,0.007318835055143444,0.00020805910543735621,0.5799222306692371,0.5750000000000001,-0.638,-0.13,0.0,-1.69702521,0.00035044,1.7082059999999997,3.027047,3.0464840000000004
57,646364,CsCdF3,CsCdF3,0.7553398058252427,4.56104220879252,0.052696009704681496,4.8,5.290682791259468,0.2529408465824712,0.4816126999999998,0.0036781068075420766,0.41229010000000005,0.007538169049205564,0.00014206679005634456,0.6985366477422986,0.514,-0.653,-0.244,0.0,-2.68997087,-0.02870311,3.2487250000000003,5.407537,5.265707
58,1709173,CsCdI3,CsCdI3,0.737864077669903,6.0475303059970065,0.02260663129734597,4.8,4.700131341403895,0.10851183022726064,0.29566440000000005,0.008276650432022477,0.31090399999999996,0.007290271203317214,0.00016707892943143563,0.5118157279636997,0.0,0.003999999999999948,-0.003,0.0,-1.050527,0.07031643,0.01485000000000003,0.5191479999999999,0.5765730000000001
59,1711895,CsCeBr3,CsCeBr3,0.658252427184466,5.947552904556814,0.023765944010044622,4.8,4.0469311466978155,0.11407653124821418,0.4693339000000002,0.0019275921727996202,0.4217987,0.0037340957947062446,0.000306922609086126,0.6927010213133633,0.0,0.002,-0.034,0.0809999999999999,-1.86166116,0.08783124,0.00029700000000021376,0.05442500000000017,0.0017719999999998848
60,1709261,CsCeCl3,CsCeCl3,0.6640776699029126,5.66007740247288,0.02757419823726717,4.8,3.4742169608202467,0.13235615153888242,0.4617935000000002,0.0024556721923500845,0.4360625,0.0036222059245196374,0.00011915279166015994,0.7102303318176202,0.0,0.002,0.009000000000000005,-0.01899999999999999,-2.15270021,0.08884371,0.0037450000000003314,0.033633999999999276,0.004444999999999588
61,1711953,CsCeF3,CsCeF3,0.6699029126213591,4.913965037873185,0.04213799499250007,4.8,4.61837110061934,0.20226237596400035,0.5378740999999998,0.006956799628353803,0.46121639999999997,0.005247227437641026,0.0004197711089223051,0.7205372615260666,0.014000000000000002,0.038000000000000006,-0.381,0.52,-3.20044542,0.29711586,0.0013980000000000103,0.028545000000000265,0.019884000000000235
62,1711867,CsCeI3,CsCeI3,0.6524271844660194,6.350191234856441,0.019525834214374618,4.8,4.239262759844647,0.09372400422899817,0.4375046000000001,0.0030039480619166474,0.4100871,0.003697378891743205,7.419419167818782e-05,0.6826364720204203,0.0,-0.015000000000000003,-0.184,0.39699999999999996,-1.43596939,0.11186308,0.000796000000000241,0.3217970000000001,0.03721799999999931
63,1711862,CsCoI3,CsCoI3,0.7281553398058254,5.650294299121649,0.027717677782996223,4.8,5.270489035085807,0.13304485335838187,0.2585199000000001,0.009785976127004728,0.2611569,0.01004810141769872,0.00015678801892494344,0.34800149657736484,-0.001,0.03,-0.04700000000000007,0.0,-0.6083221,0.19106797,0.0050360000000000404,0.009916000000000036,0.03198299999999987
64,1706429,CsCrBr3,CsCrBr3,0.7048543689320388,5.368655922845843,0.03231270320306416,4.8,4.556655920411298,0.15510097537470796,0.3742466000000001,0.006653053622093123,0.37884989999999996,0.007168205911100854,0.0,0.531055600166003,-0.021,0.03,-0.0009999999999999757,0.0,-1.32605532,0.05526755,0.0770489999999997,0.023048999999999875,0.07133300000000009
65,1709221,CsCrCl3,CsCrCl3,0.7106796116504854,5.080087586532097,0.038137872813456083,4.8,3.6890728140670426,0.1830617895045892,0.4175133999999999,0.005510197445632276,0.4028558,0.007193163922262522,9.789758325263398e-05,0.5606757117106331,0.0,0.0,-0.001,0.0,-1.61723283,0.05661232,0.003706999999999905,0.025211000000000094,0.02373000000000003
66,1706425,CsCrF3,CsCrF3,0.716504854368932,4.336056912220585,0.06133171825883787,4.8,4.9271329283629415,0.2943922476424218,0.5056478000000001,0.002692348239997872,0.4327603,0.006359699902719877,6.244278283140977e-05,0.6634106857133211,-0.033,0.025,0.015000000000000013,0.0,-2.69401603,0.11149317,0.03462299999999985,0.02273499999999995,0.0696049999999997
67,1709212,CsCuBr3,CsCuBr3,0.7300970873786408,5.274297557394576,0.034078153972360435,4.8,4.936332728904153,0.1635751390673301,0.2763219000000001,0.012019827711688079,0.3063904,0.010258975966438167,0.00011536039540040113,0.42746142054390945,-0.004,0.022000000000000006,-0.01999999999999999,0.0,-1.08760139,0.01799898,0.02927399999999991,2.169829,0.014768000000000003
68,1575757,CsCuCl3,CsCuCl3,0.7359223300970874,4.989097100833806,0.04026281492381438,4.8,4.049058852497829,0.19326151163430902,0.3424921999999998,0.010263275492075842,0.3417095,0.010266904747067748,0.00017689606761854516,0.4757843224620414,-0.015,0.031000000000000028,-0.013000000000000012,0.0,-1.3048979,0.03610982,0.09006099999999995,3.307775,0.09445400000000004
69,1576135,CsCuF3,CsCuF3,0.7417475728155339,4.2548496153789905,0.06491085949708318,4.8,5.463651975131194,0.3115721255859993,0.45448190000000005,0.007864065137086419,0.40432500000000005,0.008586724137484656,0.00011182031217338088,0.6285406020636992,-0.012999999999999998,0.015999999999999986,-0.0050000000000000044,0.0,-2.20542233,0.02336808,0.02977200000000002,5.101636,0.033771999999999996
70,1722739,CsCuI3,CsCuI3,0.7242718446601942,5.681077921047384,0.02726953774871878,4.8,5.227051180177676,0.13089378119385014,0.23336820000000014,0.010912835182268418,0.2625232,0.009888840932981681,0.00010520362090220751,0.372635458183178,-0.006,-0.01400000000000004,0.04799999999999999,0.0,-0.75009369,0.08759878,0.227541,0.008949000000000318,0.008102999999999971
71,1706422,CsDyBr3,CsDyBr3,0.6446601941747573,5.66686522156145,0.02747523170400405,4.8,4.8828071480441055,0.13188111217921944,0.48528719999999975,0.0009282511272170242,0.4429242,0.0037591242191159333,4.868420356347204e-05,0.6162407522506562,-0.003,0.022999999999999993,-0.023999999999999983,0.0,-1.81680469,0.11318543,0.17440799999999967,0.07542700000000035,0.040184
72,1706460,CsDyF3,CsDyF3,0.6563106796116505,4.666749143270407,0.04919563529945049,4.8,5.757611821895692,0.23613904943736233,0.5530018999999998,0.007569938854060039,0.4774279,0.004350461867841253,6.879493160237286e-05,0.6728078650573659,0.222,0.023999999999999997,-0.625,0.0,-3.21714358,0.36881277,0.0017089999999999606,0.022515999999999536,0.009666000000000174
73,1706396,CsDyI3,CsDyI3,0.6388349514563108,6.0785647531975435,0.02226213681476198,4.8,4.998837191396822,0.1068582567108575,0.4520249000000002,0.0019581349717111693,0.4256202,0.0038946281941853672,0.0002401620241953805,0.6121901535120088,-0.005,0.03100000000000001,-0.006999999999999964,0.0,-1.36848102,0.1209981,0.2982369999999994,0.011257999999999768,0.33031400000000044
74,1386802,CsEuBr3,CsEuBr3,0.6310679611650486,5.891262184743547,0.024453720910507844,4.8,4.260268541168581,0.11737786037043765,0.4614797000000001,0.0025132243490776688,0.42149519999999996,0.003546647329724627,0.0,0.7411097324624464,0.20500000000000002,-0.642,0.0,0.0,-2.27297156,-0.0222632,4.316069,5.490795,5.4756409999999995
